mnid,clean_cooking,clean_lighting,house_ownership,male_head,literate_head,age_head,share_sq,pol_term,div_index,pol_index,year,new_lu_name,_est_m1,yhat_ols,_est_m2,yhat_fe_div,_est_m3,yhat_fe_both
Banagad Kupinde Municipality,.1026971,.97821575,.95643151,.61099583,.54460579,42.454357,.4073731360672355,.1457053297199309,.59262687,.85429466,2021,,1,.25948009,1,.14589016,1,.13614345
Siddha Kumakh Gaunpalika,.0058234157,.44706005,.97359705,.66740274,.4330084,41.149227,,,.34269232,.5480023,2011,Siddha Kumakha,1,-.053487793,1,-.052126169,1,-.033026829
Siddha Kumakh Gaunpalika,.051878355,.97495526,.99284434,.58676207,.59212881,44.220036,.7280706122763831,.494558083708398,.27192938,.5054419,2021,,1,.11391687,1,.10982794,1,.090728603
Bagachour Municipality,.00096618355,.65400815,.9766376,.80160743,.53456247,44.472477,,,.50986969,.68952143,2011,Bagchaur,1,-.011574022,1,-.068922713,1,-.036167063
Bagachour Municipality,.081443302,.98762888,.97628868,.69381446,.71546394,43.49897,.6651648431270587,.4080098636914045,.33483517,.59199011,2021,,1,.17872848,1,.1513322,1,.11857655
Chhatreshwori Gaunpalika,.0073484797,.53821474,.97798598,.73285288,.54297632,44.715672,,,.65799469,.70799053,2011,Chhatreshwori,1,.025913198,1,-.053962376,1,-.042722099
Chhatreshwori Gaunpalika,.078005113,.97314578,.97698212,.70843989,.69565219,44.997444,.4756919316970567,.2125732274726033,.52430809,.78742677,2021,,1,.22044402,1,.13931596,1,.12807569
Sharada Municipality,.044917367,.5526548,.93758309,.67446345,.59044933,44.214741,,,.52001631,.60552406,2011,Sharada,1,.051579785,1,.028176822,1,.051328376
Sharada Municipality,.24319249,.98122066,.91173708,.61314553,.73051643,43.325821,.6465931209204996,.3974264315911569,.35340688,.60257357,2021,,1,.27559596,1,.25993302,1,.23678148
Kalimati Gaunpalika,.0084662894,.29451472,.96691656,.82253599,.56884843,41.928165,,,.6824317,.78641671,2011,Kalimati,1,.069976509,1,-.057276819,1,-.052434612
Kalimati Gaunpalika,.045513652,.96098828,.97789335,.67100132,.68270481,43.488945,.3963164846753884,.098198203049833,.60368353,.90180182,2021,,1,.24698082,1,.11125676,1,.10641456
Tribeni Gaunpalika,.0038167939,.38790625,.96754783,.75539613,.52299839,43.587021,,,.53978562,.79293036,2011,Tribeni,1,.011641216,1,-.068852238,1,-.053106543
Tribeni Gaunpalika,.066957787,.95924306,.96943229,.58224165,.68267828,44.243088,.4627923018967692,.1521254628605675,.53720772,.84787452,2021,,1,.2334349,1,.13962682,1,.12388112
Kapurkot Gaunpalika,.014603758,.56296116,.95032758,.81075728,.52375013,41.632961,,,.61614281,.74362755,2011,Kapurkot,1,.069948606,1,-.056152504,1,-.057956215
Kapurkot Gaunpalika,.051928785,.96884274,.95994067,.74035609,.69584572,44.982197,.3955351820009128,.1070744370867942,.60446483,.89292556,2021,,1,.26805118,1,.12268505,1,.12448876
Simta Gaunpalika,.0042080134,.36781889,.99326146,.71762872,.56164473,43.915726,,,.73165429,.68602753,2011,Simta,1,.03157708,1,-.040748987,1,-.041531458
Simta Gaunpalika,.12121212,.98601401,.97902095,.44055945,.63286716,43.73077,.4518298067335422,.1339694380876608,.54817021,.86603057,2021,,1,.21494518,1,.16616912,1,.1669516
Chingad Gaunpalika,.0047244094,.31584281,.99399322,.81273252,.56541705,43.506851,,,.52145398,.70960021,2011,Chingad,1,-.022949638,1,-.049324866,1,-.034181073
Chingad Gaunpalika,.094527364,.97346598,.96351576,.71310115,.63515753,45.650082,.5249915590832046,.256149934430141,.47500843,.74385005,2021,,1,.21393776,1,.14857663,1,.13343285
Lekabeshi Municipality,.012594799,.59507048,.95081085,.7480675,.68961972,44.723484,,,.65810764,.69577122,2011,Lekbeshi,1,.084455192,1,-.015478984,1,-.014349542
Lekabeshi Municipality,.10777202,.97305697,.96787566,.63937825,.78341967,45.198963,.3801681677922915,.1200089522499752,.61983186,.87999105,2021,,1,.26882041,1,.13584581,1,.13471636
Gurbhakot Municipality,.0064901821,.43956071,.96758503,.65251929,.56854242,43.583141,,,.72568691,.7224676,2011,Gurbhakot,1,.066968188,1,-.0046988227,1,-.0011648128
Gurbhakot Municipality,.19951923,.98717946,.97355771,.58413464,.77644229,43.451122,.3368518940770429,.1127808728051605,.66314811,.88721913,2021,,1,.28010476,1,.21070823,1,.20717423
Bheriganga Municipality,.038090076,.53660768,.96008307,.64209241,.56658536,41.224537,,,.70260084,.69562274,2011,Bheriganga,1,.083567478,1,.047625419,1,.043445498
Bheriganga Municipality,.24817519,.97810221,.95052719,.53690189,.68126523,42.97567,.4090489827903987,.1163272259727819,.59095103,.88367277,2021,,1,.28070074,1,.23863985,1,.24281977
Birendranagar Municipality,.12968513,.69890201,.93725324,.76667392,.69543988,43.437141,,,.74311835,.67707217,2011,Birendranagar,1,.13592899,1,.23120958,1,.25068632
Birendranagar Municipality,.77426159,.99367088,.77172995,.60168779,.82531643,40.748524,.4434457373643692,.237647420821304,.55655426,.76235259,2021,,1,.55686641,1,.67273712,1,.65326041
Barahatal Gaunpalika,.0019704434,.30021855,.98450506,.8124907,.59042913,43.456512,,,.76949257,.64153302,2011,Barahtal,1,.063779555,1,-.066305682,1,-.074056447
Barahatal Gaunpalika,.054147467,.95161289,.97695851,.67511523,.68548387,44.026497,.3349758986178415,.1116797346039675,.6650241,.88832027,2021,,1,.26305205,1,.1224236,1,.13017435
Panchapuri Municipality,.0080077332,.30756742,.97502542,.73590857,.5790773,43.023903,,,.73159105,.63252646,2011,Panchpuri,1,.06511081,1,-.027408177,1,-.037554465
Panchapuri Municipality,.096774191,.96975809,.97580647,.61693549,.64616936,44.231853,.3901031013102028,.1161204930613167,.6098969,.88387948,2021,,1,.24103062,1,.13219011,1,.14233638
Chaukune Gaunpalika,.008321967,.26917851,.9777301,.72479409,.50222331,44.187595,,,.6989544,.71658021,2011,Chaukune,1,.034977511,1,-.053680543,1,-.051053442
Chaukune Gaunpalika,.047559448,.97496873,.98873591,.79349184,.64956194,44.555695,.3619001716078856,.1102696892339736,.63809985,.88973033,2021,,1,.23458022,1,.10956196,1,.10693486
Himali Gaunpalika,0,.43973967,.95126861,.87447393,.37616491,45.482197,,,.52098548,.60665154,2011,Himali,1,.0025019587,1,-.019026712,1,.0041027046
Himali Gaunpalika,.035955057,.97078651,.98876405,.90786517,.40224719,46.303371,.7103795990115032,.4462825926020741,.2896204,.55371743,2021,,1,.096923165,1,.054981768,1,.031852353
Gaumul Gaunpalika,0,.8822726,.97058821,.81983286,.42703313,42.735695,,,.3109715,.50441968,2011,Gaumul,1,-.063276179,1,-.086859696,1,-.078922458
Gaumul Gaunpalika,.0074257427,1,.9727723,.87376237,.62128711,46.794556,.7235199101269245,.447039783000946,.27648008,.55296022,2021,,1,.14160508,1,.094285443,1,.086348206
Budhinanda Municipality,0,.51697326,.94941878,.88589221,.45547619,44.909428,,,.66333854,.64135349,2011,Budhinanda,1,.059325505,1,-.01716356,1,-.023499805
Budhinanda Municipality,.12626995,.92743105,.94484758,.77648765,.51233673,46.236576,.5198498261814422,.1556666709366255,.48015016,.84433335,2021,,1,.22375268,1,.14343351,1,.14976975
Swamikartik Khapar Gaunpalika,.0026666669,.3419649,.99199998,.86968422,.43039474,44.254623,,,.70749551,.720034,2011,Swami Kartik,1,.011455905,1,-.049698565,1,-.061640125
Swamikartik Khapar Gaunpalika,.032323234,.9878788,.99595958,.84848487,.48888889,46.585857,.523819633279345,.0590892094187438,.47618037,.94091082,2021,,1,.14757685,1,.084688462,1,.096630022
Jagannath Gaunpalika,0,.36741513,.95188451,.87115747,.506549,42.537956,,,.76567984,.64792162,2011,Jagannath,1,.10421383,1,-.0023160251,1,-.020280456
Jagannath Gaunpalika,.059360731,.99543381,.98858446,.81278539,.4977169,44.666668,.5451384755967297,.0951113824849017,.45486152,.90488863,2021,,1,.16276866,1,.061676756,1,.079641186
Badimalika Municipality,0,.54162717,.84978491,.88831657,.5703125,41.708702,,,.55057991,.65893233,2011,Badimalika,1,.20145504,1,.011606024,1,.022667645
Badimalika Municipality,.24264705,.97500002,.81617647,.72205883,.6514706,42.814705,.6130758453229959,.2801691021304578,.38692415,.71983087,2021,,1,.41515103,1,.23104103,1,.21997941
Khaptad Chhededaha Gaunpalika,0,.36942595,.98446101,.74410832,.36337122,45.555355,,,.44839516,.66745925,2011,Chhededaha,1,-.070673212,1,-.084023349,1,-.055559516
Khaptad Chhededaha Gaunpalika,.017350158,.97160882,.99053627,.76025236,.54416406,47.069401,.7205028627067804,.4410057589411736,.27949715,.55899423,2021,,1,.10213333,1,.10137351,1,.072909676
Budhiganga Municipality,.0020202019,.40183592,.96073079,.64466089,.48263848,43.765072,,,.71915197,.65713531,2011,Budhiganga,1,.061968703,1,-.01764713,1,-.037985437
Budhiganga Municipality,.086419754,.99039781,.95747602,.5994513,.50342935,47.566528,.5004581741404124,.0747483607556205,.49954182,.92525166,2021,,1,.1976075,1,.10608709,1,.12642539
Tribeni Municipality,.0015082957,.54922074,.99621212,.796139,.41603592,44.755241,,,.51905876,.65271145,2011,Tribeni,1,-.054314826,1,-.078933477,1,-.069133066
Tribeni Municipality,.032608695,.95807451,.99689442,.68788821,.55590063,45.677017,.6392931826412678,.2785863950848579,.36070681,.72141361,2021,,1,.12316269,1,.11305047,1,.10325006
Saipal Gaunpalika,0,.93333334,.95555556,.86666667,.66666669,39.355556,,,.25424689,.44321933,2011,Saa Paal,1,-.0055685383,1,-.0094005456,1,.0089155184
Saipal Gaunpalika,0,1,.98203593,.7724551,.52694613,42.90419,.7581635908736644,.5647913282737136,.24183641,.43520868,2021,,1,.12466948,1,.0094005456,1,-.0089155184
Bungal Municipality,.0045315525,.57020658,.99070656,.8409763,.48322207,42.939831,,,.3236976,.52686983,2011,Bungal,1,-.081000656,1,-.068684973,1,-.043202743
Bungal Municipality,.031638417,.98644066,.98757064,.77853107,.58757061,44.488136,.7664046492427588,.5328093618154526,.23359536,.46719062,2021,,1,.11412304,1,.10485494,1,.079372711
Surma Gaunpalika,0,.72043651,.99305558,.94325399,.49027777,40.648415,,,.19868529,.39095756,2011,Surma,1,-.10277633,1,-.079292819,1,-.083127208
Surma Gaunpalika,.011848342,.87203789,.99763036,.88151658,.60900474,42.082939,.6805993598307225,.361950414662715,.31940064,.6380496,2021,,1,.143308,1,.091141164,1,.094975553
Talkot Gaunpalika,0,.43080127,.97218758,.69537812,.54854441,44.765373,,,.44216594,.5706377,2011,Talkot,1,-.027188094,1,-.047058258,1,-.032328829
Talkot Gaunpalika,.027196653,.99581587,.98117155,.68619245,.59832639,47.341003,.7078124205254426,.4269389933906496,.29218757,.57306099,2021,,1,.12252729,1,.074254908,1,.059525482
Masta Gaunpalika,0,.59064281,1,.77989119,.45186487,44.24408,,,.36469129,.58985478,2011,Masta,1,-.095846318,1,-.06928619,1,-.035540782
Masta Gaunpalika,.003875969,.96317828,.99806201,.74224806,.50193799,46.27713,.7800543084740639,.5601085722446442,.2199457,.43989143,2021,,1,.072952293,1,.073162161,1,.039416753
Jayaprithbi Municipality,.021178225,.5324021,.94748628,.77587461,.58985215,44.34721,,,.67003322,.72855949,2011,JayaPrithivi,1,.081940234,1,.012082631,1,.038237721
Jayaprithbi Municipality,.28088427,.97399217,.86085826,.64369309,.65149546,45.86216,.6704943123331759,.3809604502748698,.32950568,.61903954,2021,,1,.31680408,1,.28997985,1,.26382476
Chhabis Pathibhara Gaunpalika,0,.58559507,.98970705,.67713439,.41529202,44.89735,,,.51977736,.63357079,2011,Chabispathivera,1,-.049329568,1,-.066933021,1,-.031745229
Chhabis Pathibhara Gaunpalika,.053633217,.9930796,.98269898,.70761245,.56920415,46.837372,.7843586969000711,.5701284323295113,.2156413,.42987156,2021,,1,.098356791,1,.12056623,1,.085378446
Durgathali Gaunpalika,0,.5633496,.97301584,.61233211,.42619047,44.653645,,,.47247729,.69274402,2011,Durgathali,1,-.038168717,1,-.028321199,1,.0083174575
Durgathali Gaunpalika,.045977011,.98275864,.99042147,.64367819,.47126436,47.206898,.7545094440001776,.5134587117936462,.24549055,.4865413,2021,,1,.078711458,1,.07429821,1,.037659556
Kedarsyun Gaunpalika,.0046296297,.55330509,.98155463,.79728669,.49446484,44.192055,,,.4569473,.59004056,2011,Kedarseu,1,-.037361708,1,-.060407113,1,-.034892298
Kedarsyun Gaunpalika,.082386367,.98579544,.94460225,.625,.52414775,44.007103,.7177863251112058,.444757700082846,.28221369,.5552423,2021,,1,.17797343,1,.1474231,1,.1219083
Bitthadchir Gaunpalika,0,.47184533,.98114538,.7913233,.46724373,43.747158,,,.380281,.59405112,2011,Bithadchir,1,-.059709817,1,-.047038592,1,-.0148111
Bitthadchir Gaunpalika,.039451115,.98799312,.98113209,.74442536,.51801032,47.416809,.7902046656763559,.5857633310370147,.20979534,.41423666,2021,,1,.089887604,1,.086489707,1,.054262213
Thalara Gaunpalika,.0071978024,.49079213,.98728937,.68476409,.44745615,46.820175,,,.64160699,.72197568,2011,Thalara,1,-.017782442,1,-.054128382,1,-.036571003
Thalara Gaunpalika,.016286645,.88436484,.99348533,.57980454,.46416938,47.102608,.6415464729070663,.2830929532647133,.35845351,.71690702,2021,,1,.10387659,1,.077612832,1,.06005545
Khaptad Chhanna Gaunpalika,0,.80657148,.98927289,.61955756,.4830263,46.972839,,,.60579324,.67761874,2011,Khaptadchhanna,1,-.028610511,1,-.053879566,1,-.037916191
Khaptad Chhanna Gaunpalika,.029209621,.96735394,.98281789,.60309279,.52920961,50.524055,.6917331506037385,.3849549312726595,.30826685,.61504507,2021,,1,.095304705,1,.083089188,1,.067125812
Byas Gaunpalika,0,.55877852,.96664947,.73993731,.54905641,46.849838,,,.37402692,.50167722,2011,Byas,1,-.048704181,1,-.06652756,1,-.051210266
Byas Gaunpalika,.032258064,.94838709,.9612903,.78064513,.67311829,50.135483,.7262856397063047,.5061918299179524,.27371436,.49380818,2021,,1,.14274697,1,.098785624,1,.083468333
Duhun Gaunpalika,0,.47750562,.98650795,.81425345,.58646178,48.459129,,,.56184083,.71724606,2011,Dunhu,1,-.025620706,1,-.077159137,1,-.028911721
Duhun Gaunpalika,.029598309,.97885835,.99365753,.76321352,.73150104,48.084568,.7821762229224021,.5649538217985537,.21782377,.43504617,2021,,1,.10013158,1,.10675745,1,.058510028
Mahakali Municipality,.09212181,.60559309,.88118172,.73097038,.65950215,45.490974,,,.50531703,.72017133,2011,Mahakali,1,.13088892,1,.12680089,1,.1715709
Mahakali Municipality,.50819671,.99765807,.7740047,.62880564,.77751756,43.058548,.6823163690939396,.4279947293107398,.31768364,.57200527,2021,,1,.46807298,1,.47351763,1,.42874762
Naugad  Gaunpalika,.0047169812,.6065585,.98928052,.85734701,.58466512,44.579502,,,.16210668,.31072345,2011,Naugad,1,-.11932392,1,-.055337735,1,-.045888193
Naugad  Gaunpalika,.02112676,.89084506,.98767608,.8133803,.61267608,45.998238,.7752984320672738,.5619585373788141,.22470157,.43804145,2021,,1,.10751402,1,.081181474,1,.071731932
Apihimal Gaunpalika,0,.90704352,.96481639,.91349578,.77652472,44.196106,,,.098599069,.18573567,2011,Apihimal,1,-.073009625,1,-.019309804,1,-.007902571
Apihimal Gaunpalika,.031518623,.98280799,.991404,.87392551,.75358164,46.484241,.8610528910774917,.7290167622850277,.13894711,.27098325,2021,,1,.096254393,1,.050828427,1,.039421193
Marma Gaunpalika,0,.64784706,.99747473,.92387861,.63102698,45.347374,,,.32939857,.4601703,2011,Marma,1,-.079913497,1,-.051700201,1,-.02335519
Marma Gaunpalika,.088850178,.98606271,.97038329,.77003485,.67073172,46.114983,.7899627778566867,.6088026386278216,.21003722,.39119735,2021,,1,.1336889,1,.14055037,1,.11220537
Shailyashikhar Municipality,.02331824,.52075404,.95195752,.83085537,.63047951,45.573658,,,.50793296,.69450504,2011,Shailyashikhar,1,.030380428,1,.027489427,1,.057284575
Shailyashikhar Municipality,.12845305,.96270716,.96270716,.80524862,.63259667,48.693371,.7263951820959136,.4639502566424198,.27360481,.53604972,2021,,1,.14397189,1,.12428186,1,.094486713
Malikarjun Gaunpalika,.0037878789,.52501839,.98070961,.81568676,.65640062,49.629654,,,.44781461,.53456712,2011,Malikaarjun,1,-.046499994,1,-.053361647,1,-.046552464
Malikarjun Gaunpalika,.033840947,.97800338,.98307955,.84602368,.75126904,52.546532,.6988508565234497,.4013335164636374,.30114913,.59866649,2021,,1,.11882682,1,.090990476,1,.084181286
Lekam Gaunpalika,.016185507,.50573349,.98267883,.73423427,.59937161,47.373333,,,.66955185,.77172583,2011,Lekam,1,.015455182,1,-.044789426,1,-.0027936806
Lekam Gaunpalika,.047120418,.98080277,.97731239,.77661431,.69458985,50.26527,.7697650361806154,.5395300686359406,.23023497,.46046993,2021,,1,.10999241,1,.10809536,1,.066099606
Dilasaini Gaunpalika,.0015384615,.40916476,.98083484,.81338292,.62250745,44.828297,,,.54578918,.71988177,2011,Dilasaini,1,.0028387245,1,-.027870232,1,.001973697
Dilasaini Gaunpalika,.046961326,.96685082,.99033147,.82596684,.64779007,47.947514,.7234383134100071,.4473177579930052,.27656168,.55268222,2021,,1,.1126417,1,.076370023,1,.046526089
Dogada Kedar Gaunpalika,0,.35303351,.97838491,.7635954,.59204108,47.508419,,,.62412864,.78105283,2011,Dogadakedar,1,.0078719435,1,-.080756523,1,-.058065955
Dogada Kedar Gaunpalika,.0094722603,.97023004,.99594045,.74154264,.74830854,47.224628,.629452183942611,.2595256000058725,.3705478,.7404744,2021,,1,.14622796,1,.090228781,1,.067538217
Puchaundi Municipality,.00125,.36460948,.96652257,.89963984,.5150786,44.899448,,,.47506636,.74016297,2011,Purchaudi,1,-.0092011932,1,-.054329626,1,-.019061636
Puchaundi Municipality,.020127119,.98411018,.98728812,.76483053,.57097459,45.772247,.7076951431503034,.4160776755597908,.29230484,.58392233,2021,,1,.12125733,1,.07570675,1,.040438756
Surnaya Gaunpalika,0,.47786421,.9887948,.76200551,.60939938,46.582878,,,.50340605,.7131815,2011,Surnaya,1,-.033306073,1,-.051074654,1,-.011811374
Surnaya Gaunpalika,.016819572,.98165137,.99694192,.71253824,.61467892,46.584099,.7282395673601059,.4596231633331627,.27176043,.54037684,2021,,1,.10172565,1,.067894228,1,.028630946
Dasharathchand Municipality,.0019417476,.65457302,.97469038,.7101289,.69304502,46.886791,,,.53618163,.62300593,2011,Dasharathchanda,1,.0038672159,1,-.020368947,1,-.024656506
Dasharathchand Municipality,.14767933,.97995782,.9398734,.69092828,.75421941,49.06329,.573838568739987,.1834941703127697,.42616144,.81650585,2021,,1,.23003554,1,.16999002,1,.17427759
Pancheshwor Gaunpalika,0,.31751436,.9910394,.77321672,.57522571,46.287888,,,.68511689,.70441812,2011,Pancheshwar,1,.011947405,1,-.07297454,1,-.081080846
Pancheshwor Gaunpalika,.037914693,.98578197,.98578197,.69668245,.69194311,47.671406,.545333434107377,.0932560133805964,.45466655,.906744,2021,,1,.17279074,1,.11088923,1,.11899554
Shivanath Gaunpalika,0,.29282296,1,.83562601,.52859139,45.131123,,,.60330927,.70998234,2011,Shivanath,1,-.021718726,1,-.087483652,1,-.070014954
Shivanath Gaunpalika,.022653721,.99676377,.99029124,.73462784,.64886731,45.813915,.6503912872885564,.3020309183630161,.34960872,.69796908,2021,,1,.14251395,1,.11013737,1,.092668675
Melauli Municipality,.0019607844,.32243109,.99540764,.83290851,.65174764,47.356926,,,.71391654,.69615102,2011,Melauli,1,.020032434,1,-.082170054,1,-.078036726
Melauli Municipality,.034387894,.97248966,.9834938,.69050896,.74690509,46.625858,.588946788921632,.1794228419894353,.41105321,.82057714,2021,,1,.17679207,1,.11851873,1,.1143854
Patan Municipality,.0033987432,.44873723,.97751373,.7377705,.66640818,45.822807,,,.6329478,.75908834,2011,Patan,1,.030198062,1,-.049843475,1,-.015357916
Patan Municipality,.068539329,.98089886,.9685393,.65056181,.73483145,46.51236,.7052897957855748,.4170283286366612,.29471022,.58297169,2021,,1,.16301204,1,.12178155,1,.087295987
Sigas Gaunpalika,.0056242305,.40246761,.99178541,.83321285,.52959234,43.051876,,,.37547112,.56863546,2011,Sigas,1,-.062567018,1,-.068782076,1,-.054070693
Sigas Gaunpalika,.020408163,.96938777,.99416912,.72740525,.61078715,43.981049,.6885334193411552,.3780984592158347,.31146657,.62190151,2021,,1,.13114013,1,.094814472,1,.080103084
Nawadurga Gaunpalika,.0048751044,.56267095,.98481941,.58900493,.46147159,43.683899,,,.62417066,.71305311,2011,Nawadurga,1,-.0027357927,1,-.047312099,1,-.059063669
Nawadurga Gaunpalika,.047954865,.96755993,.98730606,.56699574,.55853313,47.420311,.532815672371953,.0839640159392729,.46718433,.91603601,2021,,1,.15373738,1,.10014207,1,.11189364
